date,temp_max,temp_min,temp_max_time,temp_min_time,temp_mean,rh_mean,wind_max_kmh,wind_mean_kmh,wind_dir_deg,wind_run_km,rain_mm,et_mm,rain_rate_max_mmhr,pressure_mean_hpa,solar_rad_avg,solar_rad_hi,solar_energy_ly,dew_point_c,wet_bulb_c,heat_index_c,wind_chill_c,thsw_index_c,delta_t_mean,uv_max,uv_index_avg,uv_dose,emc,air_density_kgm3,night_cloud_cover,iss_reception,gdd_bent,gdd_kik,gdd_bent_7d,gdd_kik_7d,leaf_wet_hours,dollar_spot_pct,dollar_spot_risk,fusarium_score,fusarium_risk,brown_patch_risk,pythium_risk,soil_balance_7d,soil_zone,spray_go_hours,spray_caution_hours,spray_nogo_hours,rain_day,frost_flag,disease_alert,fog_forecast,lightning_forecast,tank_pct,tank_volume_l,tank_used_l,tank_refill
2017-01-22,37.1,14.9,5:05 PM,6:25 AM,25.8,49.4,16.1,3.4,33,41.3,0.0,6.43,,1010.5,360.0,1056.0,743.53,12.6,,25.3,14.9,,8.2,,,,,1.1775,,,16.0,11.0,112.6,77.6,3,11.5,LOW,0,LOW,LOW,LOW,-34.9,Waterlogged,11,3,10,0,0,False,,,,,,
2017-01-23,40.4,19.8,4:00 PM,6:20 AM,29.9,49.1,27.4,6.8,9,89.5,0.0,5.44,,1005.1,254.8,1304.0,526.16,17.2,,31.2,19.8,,8.4,,,,,1.1554,,,20.1,15.1,116.3,81.3,0,14.2,LOW,0,LOW,LOW,LOW,-33.5,Waterlogged,9,7,8,0,0,False,,,,,,
2017-01-24,36.3,23.3,5:30 PM,11:55 PM,29.6,45.9,24.1,7.9,241,103.6,0.0,5.07,,1007.3,240.9,1382.0,497.51,16.0,,30.4,23.3,,8.6,,,,,1.1591,,,19.8,14.8,116.7,81.7,0,16.1,LOW,0,LOW,LOW,LOW,-31.8,Waterlogged,4,12,8,0,0,False,,,,,,
2017-01-25,34.3,14.3,6:05 PM,6:45 AM,24.8,44.0,22.5,3.7,261,48.7,0.0,4.67,,1012.9,234.3,1368.0,483.81,9.8,,24.0,14.3,,8.8,,,,,1.1843,,,14.3,9.3,113.2,78.2,0,11.7,LOW,0,LOW,LOW,LOW,-29.6,Waterlogged,11,3,10,0,0,False,,,,,,
2017-01-26,37.0,14.9,3:50 PM,6:40 AM,26.8,33.9,17.7,3.8,235,47.1,0.0,6.77,,1010.9,360.0,1060.0,743.38,7.9,,25.6,14.9,,11.0,,,,,1.1741,,,15.9,10.9,112.0,77.0,0,10.5,LOW,0,LOW,LOW,LOW,-29.9,Waterlogged,7,2,15,0,0,False,,,,,,
2017-01-27,38.7,18.9,6:15 PM,6:50 AM,28.1,45.0,24.1,4.7,43,59.1,0.0,6.38,,1010.9,330.4,1114.0,682.4,13.6,,27.9,18.9,,9.1,,,,,1.169,,,18.8,13.8,118.0,83.0,0,10.6,LOW,0,LOW,LOW,LOW,-41.3,Waterlogged,10,4,10,0,0,False,,,,,,
2017-01-28,39.2,17.2,3:55 PM,6:30 AM,28.7,36.5,24.1,3.7,250,45.5,0.0,7.04,,1010.3,358.3,1056.0,739.96,8.9,,27.5,17.2,,11.7,,,,,1.166,,,18.2,13.2,123.1,88.1,0,8.3,LOW,0,LOW,LOW,LOW,-41.8,Waterlogged,9,1,14,0,0,False,,,,,,
2017-01-29,42.2,16.7,5:05 PM,6:15 AM,29.3,35.8,19.3,2.5,229,29.8,0.0,6.81,,1010.9,352.1,1044.0,727.22,9.7,,28.1,16.7,,11.8,,,,,1.1644,,,19.5,14.5,126.6,91.6,0,7.0,LOW,0,LOW,LOW,LOW,-42.2,Waterlogged,9,3,12,0,0,False,,,,,,
2017-01-30,41.3,17.4,2:15 PM,6:25 AM,28.8,40.2,38.6,5.0,275,56.6,0.0,5.37,,1006.9,272.8,1167.0,514.53,12.2,,28.2,17.4,,10.3,,,,,1.1617,,,19.3,14.3,125.8,90.8,0,7.5,LOW,0,LOW,LOW,LOW,-42.1,Waterlogged,9,3,11,0,0,False,,,,,,
2017-01-31,35.9,23.9,4:15 PM,6:55 AM,29.3,39.7,24.1,6.4,231,84.8,0.0,6.18,,1007.6,300.8,1385.0,621.06,13.1,,29.2,23.9,,9.9,,,,,1.1606,,,19.9,14.9,125.9,90.9,0,9.1,LOW,0,LOW,LOW,LOW,-43.2,Waterlogged,8,6,10,0,0,False,,,,,,
2017-02-01,28.1,17.3,12:35 PM,10:50 PM,21.7,56.3,19.3,3.1,326,36.7,0.6,2.52,,1010.7,124.8,893.0,257.74,11.7,,21.3,17.3,,6.0,,,,,1.1941,,,12.7,7.7,124.3,89.3,6,8.7,LOW-MOD,0,LOW,LOW-MOD,LOW,-40.5,Waterlogged,13,5,6,1,0,False,,,,,,
2017-02-02,30.7,14.3,6:10 PM,6:15 AM,21.4,54.2,19.3,3.7,241,42.0,0.0,3.73,,1012.3,215.2,1348.0,424.44,9.8,,20.8,14.3,,6.7,,,,,1.1972,,,12.5,7.5,120.9,85.9,5,9.0,LOW-MOD,0,LOW,LOW,LOW,-37.4,Waterlogged,8,4,12,0,0,False,,,,,,
2017-02-03,34.4,12.3,4:00 PM,6:50 AM,23.6,41.8,16.1,2.5,238,31.3,0.0,5.52,,1012.0,308.2,1218.0,636.35,7.8,,22.4,12.3,,9.1,,,,,1.188,,,13.4,8.4,115.5,80.5,0,8.1,LOW,0,LOW,LOW,LOW,-36.6,Waterlogged,11,2,11,0,0,False,,,,,,
2017-02-04,35.8,12.7,6:10 PM,6:35 AM,24.3,44.7,16.1,2.3,292,26.2,0.0,4.27,,1009.7,213.1,1375.0,440.12,9.3,,23.3,12.7,,8.9,,,,,1.1825,,,14.2,9.2,111.5,76.5,0,7.4,LOW,0,LOW,LOW,LOW,-33.8,Waterlogged,13,2,9,0,0,False,,,,,,
2017-02-05,38.6,20.8,2:55 PM,1:20 AM,29.3,45.2,37.0,4.3,244,49.8,0.2,3.75,10.6,1006.3,176.1,1378.0,358.63,15.5,,29.8,20.8,,8.9,,,,,1.1591,,,19.7,14.7,111.7,76.7,1,8.1,LOW,0,LOW,LOW,LOW,-30.5,Waterlogged,10,3,11,1,0,False,,,,,,
2017-02-06,34.9,21.0,3:00 PM,5:40 AM,26.2,70.4,19.3,2.7,205,29.5,4.2,3.92,22.0,1009.3,221.8,1378.0,457.97,19.4,,27.5,21.0,,4.6,,,,,1.1745,,,17.9,12.9,110.3,75.3,11,11.9,MODERATE,0,LOW,MODERATE,MODERATE,-24.9,Waterlogged,6,5,13,1,0,True,,,,,,
2017-02-07,35.6,21.5,3:00 PM,6:55 AM,27.2,60.5,27.4,6.1,61,80.3,0.0,4.88,,1013.4,257.1,1227.0,531.0,18.3,,28.4,21.5,,6.0,,,,,1.1754,,,18.6,13.6,109.0,74.0,0,15.9,LOW,0,LOW,LOW,LOW,-23.6,Waterlogged,14,7,3,0,0,False,,,,,,
2017-02-08,35.1,21.4,4:45 PM,5:10 AM,27.7,52.2,32.2,11.3,63,160.0,0.0,6.9,,1015.9,333.0,1132.0,687.76,16.6,,28.3,21.4,,7.3,,,,,1.1763,,,18.2,13.2,114.5,79.5,0,21.1,LOW-MOD,0,LOW,LOW,LOW,-28.6,Waterlogged,12,7,5,0,0,False,,,,,,
2017-02-09,42.1,20.9,5:25 PM,6:45 AM,30.7,51.2,20.9,4.4,41,55.1,0.0,6.25,,1011.3,322.6,1004.0,666.17,17.8,,31.8,20.9,,8.6,,,,,1.1594,,,21.5,16.5,123.5,88.5,0,27.8,LOW-MOD,0,LOW,LOW,LOW,-31.1,Waterlogged,11,4,9,0,0,False,,,,,,
2017-02-10,45.3,22.7,5:10 PM,7:10 AM,34.2,40.1,27.4,5.3,253,64.8,0.0,6.68,,1005.6,309.7,976.0,639.61,16.0,,34.6,22.7,,11.8,,,,,1.1398,,,24.0,19.0,134.1,99.1,0,29.8,LOW-MOD,0,LOW,LOW,LOW,-32.2,Waterlogged,9,1,14,0,0,False,,,,,,
2017-02-11,43.8,24.3,4:15 PM,7:05 AM,31.9,52.2,48.3,3.0,243,32.2,7.2,5.13,58.4,1002.5,253.0,1290.0,522.41,19.1,,33.6,24.3,,8.6,,,,,1.1448,,,24.0,19.0,143.9,108.9,4,27.7,LOW-MOD,0,LOW,LOW,LOW,-25.9,Waterlogged,6,9,9,1,0,False,,,,,,
2017-02-12,26.5,14.7,9:30 AM,11:50 PM,20.8,71.3,41.8,6.9,224,90.2,0.8,2.46,,1003.3,120.2,1025.0,248.22,15.0,,21.1,14.7,,3.6,,,,,1.189,,,10.6,5.6,134.8,99.8,12,26.6,HIGH,4,MODERATE,LOW,LOW,-24.0,Waterlogged,15,1,8,1,0,True,,,,,,
2017-02-13,25.9,11.2,3:50 PM,6:55 AM,18.6,51.4,32.2,10.0,208,134.9,0.0,5.93,,1009.6,322.6,1005.0,666.14,7.9,,17.8,11.2,,6.2,,,,,1.2055,,,8.5,3.5,125.4,90.4,0,20.1,LOW-MOD,1,LOW-MOD,LOW,LOW,-30.2,Waterlogged,18,6,0,0,0,False,,,,,,
2017-02-14,32.5,12.9,5:45 PM,7:10 AM,22.3,46.5,19.3,4.4,214,55.0,0.0,5.76,,1012.1,322.2,1011.0,665.33,8.6,,21.4,12.9,,7.9,,,,,1.1934,,,12.7,7.7,119.5,84.5,0,14.3,LOW,0,LOW,LOW,LOW,-31.1,Waterlogged,13,3,8,0,0,False,,,,,,
2017-02-15,34.5,13.9,4:35 PM,6:05 AM,23.8,50.6,25.7,4.8,31,58.9,0.0,5.74,,1010.7,311.3,1111.0,642.89,11.3,,23.1,13.9,,7.6,,,,,1.1857,,,14.2,9.2,115.5,80.5,0,11.9,LOW,0,LOW,LOW,LOW,-29.9,Waterlogged,13,2,9,0,0,False,,,,,,
2017-02-16,37.9,13.3,4:00 PM,6:15 AM,26.0,41.5,20.9,3.3,332,41.0,0.0,6.05,,1007.3,315.0,1199.0,650.54,8.2,,24.8,13.3,,10.4,,,,,1.173,,,15.6,10.6,109.6,74.6,0,8.1,LOW,0,LOW,LOW,LOW,-29.8,Waterlogged,9,2,13,0,0,False,,,,,,
2017-02-17,36.5,17.8,4:30 PM,6:30 AM,26.5,38.6,25.7,5.5,227,72.1,0.0,4.67,,1005.4,210.3,1201.0,434.19,10.4,,25.6,17.8,,9.6,,,,,1.1688,,,17.1,12.1,102.7,67.7,0,5.8,LOW,0,LOW,LOW,LOW,-27.7,Waterlogged,9,1,14,0,0,False,,,,,,
2017-02-18,26.9,16.3,3:40 PM,7:10 AM,21.0,41.7,32.2,8.6,229,113.2,0.0,4.86,,1006.4,267.7,1039.0,543.11,6.9,,20.0,16.3,,7.8,,,,,1.1919,,,11.6,6.6,90.3,55.3,0,5.4,LOW,0,LOW,LOW,LOW,-34.7,Waterlogged,12,7,5,0,0,False,,,,,,
2017-02-19,24.1,9.8,3:10 PM,7:05 AM,17.7,40.5,32.2,7.6,232,96.8,0.4,5.36,,1008.3,293.4,998.0,605.78,3.4,,16.4,9.8,,7.5,,,,,1.2077,,,7.0,2.0,86.7,51.7,1,4.1,LOW,1,LOW-MOD,LOW,LOW,-38.0,Waterlogged,13,7,4,1,0,False,,,,,,
2017-02-20,23.3,9.0,4:45 PM,6:45 AM,15.3,62.3,22.5,5.3,221,65.7,0.2,4.29,,1012.7,280.3,1278.0,578.79,7.0,,14.7,9.0,,4.7,,,,,1.223,,,6.1,1.1,84.3,49.3,9,3.7,MODERATE,2,LOW-MOD,LOW,LOW,-36.1,Waterlogged,9,6,9,1,0,True,,,,,,
2017-02-21,30.1,6.9,5:20 PM,6:55 AM,18.2,51.6,11.3,2.0,43,25.6,0.0,4.98,,1017.4,291.4,986.0,601.83,5.9,,17.4,6.9,,6.9,,,,,1.2165,,,8.5,3.5,80.1,45.1,5,3.2,LOW-MOD,2,LOW-MOD,LOW,LOW,-35.4,Waterlogged,9,2,13,0,0,False,,,,,,
2017-02-22,36.3,12.7,4:10 PM,6:55 AM,23.8,45.3,19.3,3.6,23,46.8,0.0,5.65,,1014.4,285.4,1023.0,589.47,8.2,,22.7,12.7,,9.1,,,,,1.19,,,14.5,9.5,80.4,45.4,2,3.3,LOW,0,LOW,LOW,LOW,-35.3,Waterlogged,12,2,10,0,0,False,,,,,,
2017-02-23,38.8,15.9,4:55 PM,5:55 AM,27.7,33.9,24.1,5.0,250,65.5,0.0,5.91,,1013.5,281.5,970.0,581.35,7.9,,26.3,15.9,,11.6,11.6,,0.41,,1.1736,,,17.3,12.3,82.1,47.1,0,3.7,LOW,0,LOW,LOW,LOW,-35.1,Waterlogged,10,0,14,0,0,False,,,,,,
2017-02-24,36.1,15.6,4:20 PM,7:00 AM,26.4,34.2,22.5,6.1,225,81.2,0.0,6.06,,1015.3,282.9,976.0,584.18,7.5,,25.2,15.6,,10.9,,,,,1.1807,,,15.9,10.9,80.9,45.9,0,4.6,LOW,0,LOW,LOW,LOW,-36.5,Waterlogged,8,3,13,0,0,False,,,,,,
2017-02-25,32.7,12.9,3:15 PM,7:00 AM,23.1,51.8,24.1,5.5,61,73.2,0.0,4.73,,1015.3,240.5,1109.0,496.68,11.8,,22.6,12.9,,6.9,,,,,1.1939,,,12.8,7.8,82.1,47.1,0,5.1,LOW,0,LOW,LOW,LOW,-36.4,Waterlogged,16,2,6,0,0,False,,,,,,
2017-02-26,32.7,17.2,3:50 PM,4:45 AM,24.0,47.6,30.6,7.4,57,98.5,0.0,5.12,,1017.5,258.8,940.0,534.48,11.3,,23.3,17.2,,7.7,,,,,1.1929,,,15.0,10.0,90.1,55.1,0,5.9,LOW,0,LOW,LOW,LOW,-36.5,Waterlogged,13,4,7,0,0,False,,,,,,
2017-02-27,33.0,13.6,4:15 PM,7:15 AM,23.8,47.1,20.9,5.6,55,74.9,0.0,4.58,,1019.7,231.2,1104.0,477.49,11.2,,23.2,13.6,,7.7,,,,,1.1962,,,13.3,8.3,97.3,62.3,0,6.1,LOW,0,LOW,LOW,LOW,-37.0,Waterlogged,14,5,5,0,0,False,,,,,,
2017-02-28,34.6,15.8,3:45 PM,7:20 AM,25.5,47.6,24.1,5.6,61,71.6,0.0,4.78,,1018.9,244.6,965.0,505.15,12.7,,25.0,15.8,,8.0,,,,,1.1885,,,15.2,10.2,104.0,69.0,0,7.1,LOW,0,LOW,LOW,LOW,-36.8,Waterlogged,15,2,7,0,0,False,,,,,,
2017-03-01,36.4,16.8,4:45 PM,7:10 AM,26.2,51.7,20.9,4.0,51,52.0,0.0,4.41,,1017.0,232.5,946.0,480.2,14.2,,26.0,16.8,,7.6,,,,,1.1835,,,16.6,11.6,106.1,71.1,1,9.3,LOW,0,LOW,LOW,LOW,-35.6,Waterlogged,15,2,7,0,0,False,,,,,,
2017-03-02,35.8,17.8,5:05 PM,7:15 AM,26.6,51.3,24.1,3.7,74,47.3,0.0,4.12,,1014.1,209.9,937.0,433.52,14.8,,26.6,17.8,,7.6,,,,,1.1786,,,16.8,11.8,105.6,70.6,0,10.5,LOW,0,LOW,LOW,LOW,-33.8,Waterlogged,14,2,8,0,0,False,,,,,,
2017-03-03,34.6,16.9,3:35 PM,7:25 AM,24.3,66.7,24.1,2.8,71,31.4,7.0,3.12,89.4,1014.1,168.5,1062.0,348.08,16.4,,24.7,16.9,,5.1,,,,,1.1877,,,15.8,10.8,105.5,70.5,12,14.3,HIGH,0,LOW,MODERATE,LOW,-23.9,Waterlogged,8,1,15,1,0,True,,,,,,
2017-03-04,28.3,17.8,4:00 PM,5:20 AM,21.9,75.9,19.3,2.1,78,22.5,0.8,2.02,,1013.2,123.0,976.0,253.94,17.1,,22.5,17.8,,3.3,,,,,1.1963,,,13.1,8.1,105.8,70.8,12,20.6,HIGH,0,LOW,MODERATE,LOW,-20.4,Waterlogged,12,1,11,1,0,True,,,,,,
2017-03-05,34.6,19.3,5:15 PM,7:25 AM,24.7,58.0,24.1,3.8,212,44.0,0.0,3.9,,1009.6,203.6,1153.0,420.47,14.8,,24.7,19.3,,6.3,,,,,1.1808,,,17.0,12.0,107.8,72.8,0,23.2,LOW-MOD,0,LOW,LOW,LOW,-19.1,Waterlogged,17,1,6,0,0,False,,,,,,
2017-03-06,32.8,14.8,4:35 PM,7:20 AM,23.0,51.7,12.9,2.6,57,29.7,0.0,4.53,,1011.3,254.0,926.0,524.53,10.8,,22.3,14.8,,7.3,,,,,1.1896,,,13.8,8.8,108.3,73.3,0,21.1,LOW-MOD,0,LOW,LOW,LOW,-19.1,Waterlogged,14,3,7,0,0,False,,,,,,
2017-03-07,31.4,13.3,4:50 PM,6:55 AM,22.1,47.7,22.5,4.6,52,62.8,0.0,4.78,,1014.5,257.2,916.0,531.11,9.1,,21.3,13.3,,7.6,,,,,1.197,,,12.4,7.4,105.5,70.5,0,17.4,LOW,0,LOW,LOW,LOW,-19.1,Waterlogged,13,5,6,0,0,False,,,,,,
2017-03-08,32.4,12.1,4:25 PM,7:15 AM,21.4,50.4,22.5,4.6,66,61.9,0.0,4.81,,1015.4,263.0,937.0,543.08,9.3,,20.6,12.1,,7.1,,,,,1.2009,,,12.2,7.2,101.1,66.1,0,12.3,LOW,0,LOW,LOW,LOW,-19.5,Waterlogged,16,2,6,0,0,False,,,,,,
2017-03-09,31.9,12.3,5:40 PM,7:00 AM,21.5,52.3,17.7,3.3,91,38.5,0.0,4.56,,1014.6,254.9,905.0,526.43,10.0,,20.8,12.3,,6.9,,,,,1.1996,,,12.1,7.1,96.4,61.4,3,8.3,LOW,0,LOW,LOW,LOW,-19.9,Waterlogged,13,3,8,0,0,False,,,,,,
2017-03-10,33.0,10.8,4:00 PM,7:15 AM,21.8,51.8,24.1,2.8,218,32.8,0.0,4.33,,1013.0,236.5,909.0,488.44,9.7,,21.0,10.8,,7.2,,,,,1.1964,,,11.9,6.9,92.5,57.5,4,6.8,LOW-MOD,0,LOW,LOW,LOW,-28.1,Waterlogged,11,2,11,0,0,False,,,,,,
2017-03-11,34.8,14.2,4:10 PM,7:30 AM,24.0,43.8,19.3,2.6,26,31.3,0.0,4.33,,1009.1,232.3,1002.0,479.79,9.2,,23.0,14.2,,8.7,,,,,1.183,,,14.5,9.5,93.9,58.9,0,6.2,LOW,0,LOW,LOW,LOW,-31.2,Waterlogged,12,3,9,0,0,False,,,,,,
2017-03-12,36.7,16.4,3:10 PM,3:35 AM,24.0,44.8,33.8,6.1,9,78.2,1.0,4.09,4.8,1004.4,190.4,1030.0,374.17,8.8,,23.0,16.4,,8.9,,,,,1.1775,,,16.6,11.6,93.5,58.5,3,6.3,LOW,0,LOW,LOW,LOW,-30.4,Waterlogged,14,1,9,1,0,False,,,,,,
2017-03-13,29.4,16.4,5:45 PM,7:25 AM,22.6,59.4,25.7,4.9,47,62.5,0.4,3.4,,1009.1,174.6,900.0,360.58,13.4,,22.5,16.4,,5.7,,,,,1.1886,,,12.9,7.9,92.6,57.6,4,7.6,LOW-MOD,0,LOW,LOW-MOD,LOW,-28.9,Waterlogged,15,3,6,1,0,False,,,,,,
2017-03-14,32.6,17.0,2:30 PM,7:15 AM,24.5,53.5,38.6,8.9,58,125.0,0.0,5.14,,1015.0,234.4,1004.0,484.13,13.3,,24.2,17.0,,7.0,,,,,1.1879,,,14.8,9.8,95.0,60.0,0,8.6,LOW,0,LOW,LOW,LOW,-29.3,Waterlogged,14,3,7,0,0,False,,,,,,
2017-03-15,32.7,20.2,3:30 PM,7:05 AM,25.6,56.5,32.2,10.3,54,145.2,0.0,4.52,,1014.0,201.0,1097.0,415.12,15.9,,25.8,20.2,,6.4,,,,,1.1824,,,16.5,11.5,99.3,64.3,0,10.6,LOW,0,LOW,LOW,LOW,-29.0,Waterlogged,16,7,1,0,0,False,,,,,,
2017-03-16,33.6,17.9,1:35 PM,7:40 AM,25.4,60.6,20.9,4.5,90,56.9,0.0,3.44,,1009.4,175.2,916.0,361.79,16.6,,25.9,17.9,,5.8,,,,,1.1778,,,15.8,10.8,103.0,68.0,3,14.5,LOW,0,LOW,LOW,LOW,-27.8,Waterlogged,13,6,5,0,0,False,,,,,,
2017-03-17,35.0,16.5,4:30 PM,7:15 AM,25.0,59.2,25.7,4.2,48,56.9,0.0,4.26,,1015.3,230.9,886.0,476.9,15.3,,25.2,16.5,,6.3,,,,,1.1863,,,15.8,10.8,106.9,71.9,5,18.6,LOW-MOD,0,LOW,LOW-MOD,LOW,-27.8,Waterlogged,11,2,11,0,0,False,,,,,,
2017-03-18,32.9,14.1,2:55 PM,7:35 AM,23.7,50.3,29.0,5.5,61,71.8,0.0,4.44,,1020.5,218.6,872.0,451.27,12.2,,23.3,14.1,,7.1,,,,,1.1976,,,13.5,8.5,105.9,70.9,0,16.8,LOW,0,LOW,LOW,LOW,-27.9,Waterlogged,15,4,5,0,0,False,,,,,,
2017-03-19,33.4,16.6,4:55 PM,7:05 AM,25.0,61.7,29.0,5.2,62,67.3,0.0,3.44,,1015.6,166.7,1020.0,344.11,16.6,,25.6,16.6,,5.6,,,,,1.1866,,,15.0,10.0,104.3,69.3,0,19.3,LOW,0,LOW,LOW,LOW,-28.2,Waterlogged,15,9,0,0,0,False,,,,,,
2017-03-20,34.9,20.9,5:00 PM,7:30 AM,26.0,68.9,22.5,3.2,53,38.9,1.4,2.94,50.0,1012.8,156.4,1020.0,322.95,19.3,,27.2,20.9,,4.6,,,,,1.1794,,,17.9,12.9,109.3,74.3,8,23.3,MODERATE,0,LOW,LOW-MOD,MODERATE,-26.8,Waterlogged,10,7,7,1,0,True,,,,,,
2017-03-21,26.8,19.9,4:40 PM,6:15 AM,22.6,85.1,22.5,4.0,40,52.9,3.6,1.61,48.4,1010.7,95.8,881.0,197.88,19.9,,23.8,19.9,,1.9,,,,,1.1905,,,13.4,8.4,107.9,72.9,18,29.7,HIGH,0,LOW,HIGH,LOW,-19.6,Waterlogged,8,0,16,1,0,True,,,,,,
2017-03-22,25.9,18.7,6:05 PM,4:50 AM,21.0,90.9,17.7,1.2,57,11.3,22.2,1.33,245.2,1011.0,90.5,986.0,186.84,19.4,,22.1,18.7,,1.2,,,,,1.1973,,,12.3,7.3,103.7,68.7,22,38.9,HIGH,9,HIGH,HIGH,LOW,5.7,Optimal,4,0,20,1,0,True,,,,,,
2017-03-23,24.8,16.2,12:05 PM,11:55 PM,20.4,78.0,20.9,3.9,54,48.7,0.0,1.83,,1014.5,102.2,988.0,211.1,16.2,,20.9,16.2,,2.8,,,,,1.2039,,,10.5,5.5,98.4,63.4,13,47.9,HIGH,5,MODERATE,MODERATE,LOW,7.3,Optimal,13,0,11,0,0,True,,,,,,
2017-03-24,29.6,13.0,3:40 PM,7:25 AM,20.7,67.8,22.5,5.4,62,72.4,0.0,3.59,,1015.3,196.8,935.0,406.46,13.8,,20.7,13.0,,4.4,,,,,1.2036,,,11.3,6.3,93.9,58.9,9,46.5,MODERATE,4,MODERATE,LOW,LOW,8.0,Optimal,12,3,9,0,0,True,,,,,,
2017-03-25,29.3,16.6,5:05 PM,6:45 AM,21.5,69.7,16.1,3.0,63,35.1,0.0,2.34,,1012.6,136.3,993.0,281.43,15.4,,21.8,16.6,,4.0,,,,,1.1972,,,13.0,8.0,93.4,58.4,2,42.5,MODERATE,0,LOW,LOW,LOW,10.1,Optimal,21,1,2,0,0,True,,,,,,
2017-03-26,33.8,15.8,3:40 PM,3:20 AM,23.5,65.8,9.7,1.9,38,23.4,0.0,3.46,,1012.0,200.6,821.0,414.27,15.5,,23.7,15.8,,5.2,,,,,1.1884,,,14.8,9.8,93.2,58.2,8,35.2,MODERATE,0,LOW,MODERATE,LOW,10.1,Optimal,9,2,13,0,0,True,,,,,,
2017-03-27,36.9,17.7,3:35 PM,6:25 AM,25.0,64.3,33.8,5.6,5,69.3,0.0,3.65,1.2,1009.3,198.9,768.0,386.51,16.8,,25.7,17.7,,5.4,,,,,1.1793,,,17.3,12.3,92.6,57.6,3,28.3,LOW-MOD,0,LOW,LOW,LOW,8.0,Optimal,13,3,7,0,0,False,,,,,,
2017-03-28,28.3,11.3,3:35 PM,7:00 AM,19.1,57.9,22.5,3.8,225,46.6,0.0,3.77,,1011.2,219.2,830.0,452.72,9.4,,18.6,11.3,,5.7,,,,,1.2053,,,9.8,4.8,89.0,54.0,0,20.7,LOW-MOD,0,LOW,LOW,LOW,2.2,Optimal,17,3,4,0,0,False,,,,,,
2017-03-29,31.2,8.7,4:30 PM,7:30 AM,18.7,59.3,14.5,2.0,314,24.1,0.0,3.71,,1008.8,209.9,861.0,433.49,8.5,,18.1,8.7,,6.0,,,,,1.2041,,,9.9,4.9,86.6,51.6,7,17.2,LOW-MOD,2,LOW-MOD,LOW,LOW,-22.4,Waterlogged,11,0,13,0,0,False,,,,,,
2017-03-30,22.8,12.5,3:40 PM,8:15 AM,16.9,56.8,30.6,9.6,219,126.3,0.0,3.8,,1010.3,207.2,800.0,427.8,7.7,,16.1,12.5,,5.3,,,,,1.2134,,,7.6,2.6,83.7,48.7,0,12.1,LOW,0,LOW,LOW,LOW,-24.3,Waterlogged,19,5,0,0,0,False,,,,,,
2017-03-31,23.7,8.5,4:05 PM,7:50 AM,15.8,50.2,14.5,2.5,219,24.8,0.0,3.45,,1016.3,207.6,795.0,428.69,4.6,,14.9,8.5,,6.1,,,,,1.2253,,,6.1,1.1,78.5,43.5,0,7.2,LOW,0,LOW,LOW,LOW,-24.2,Waterlogged,18,2,4,0,0,False,,,,,,
2017-04-01,23.7,5.8,4:05 PM,7:30 AM,14.8,58.2,24.1,5.4,215,66.9,0.0,3.52,,1018.1,203.7,793.0,420.72,5.9,,14.1,5.8,,5.0,,,,,1.2317,,,4.8,0.0,70.3,35.5,5,4.5,LOW,1,LOW-MOD,LOW,LOW,-25.4,Waterlogged,15,4,5,0,0,False,,,,,,
2017-04-02,26.7,6.7,3:20 PM,7:45 AM,16.3,62.1,20.9,2.3,54,25.2,0.0,3.11,,1022.5,196.5,879.0,405.72,8.2,,15.8,6.7,32.9,4.8,,,,,1.2306,,,6.7,1.7,62.2,27.4,5,4.3,LOW-MOD,1,LOW-MOD,LOW,LOW,-25.0,Waterlogged,14,2,8,0,0,False,,,,,,
2017-04-03,26.2,10.5,2:55 PM,5:50 AM,16.8,58.7,20.9,3.1,57,34.8,0.0,3.19,,1026.2,179.9,840.0,371.4,7.9,,16.2,10.5,32.4,5.2,,,,,1.2329,,,8.4,3.4,53.3,18.5,0,4.0,LOW,0,LOW,LOW,LOW,-24.6,Waterlogged,20,2,2,0,0,False,,,,,,
2017-04-04,26.2,7.7,3:55 PM,7:40 AM,16.7,61.3,16.1,2.2,49,23.5,0.0,3.14,,1026.2,197.1,770.0,407.13,7.9,,16.2,7.7,32.0,5.1,,,,,1.2334,,,6.9,1.9,50.4,15.6,9,4.3,MODERATE,1,LOW-MOD,LOW,LOW,-23.9,Waterlogged,10,3,11,0,0,True,,,,,,
2017-04-05,26.1,9.2,2:45 PM,7:25 AM,16.8,59.3,16.1,2.3,49,28.1,0.0,3.26,,1023.1,190.0,824.0,392.38,7.6,,16.2,9.2,32.1,5.3,,,,,1.2292,,,7.6,2.6,48.1,13.3,6,5.2,LOW-MOD,1,LOW-MOD,LOW,LOW,-23.5,Waterlogged,13,3,8,0,0,False,,,,,,
2017-04-06,26.3,9.2,4:20 PM,7:35 AM,16.4,62.5,14.5,1.7,43,21.4,0.0,2.96,,1022.2,176.2,926.0,363.85,8.1,,15.9,9.2,32.1,4.9,,,,,1.2298,,,7.8,2.8,48.3,13.5,6,5.9,LOW-MOD,1,LOW-MOD,LOW,LOW,-22.6,Waterlogged,13,1,10,0,0,False,,,,,,
